Order ID,Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-10923,2023-05-06,East,Office Supplies,Labels,Omar Johnson,11,12.74,0.15,133.8,13.83
ORD-10924,2023-06-04,West,Technology,Phones,Linda Chaudhry,5,406.91,0.0,2034.55,107.13
ORD-10925,2024-07-18,East,Furniture,Furnishings,Mary Sheikh,13,256.46,0.3,3033.95,-332.72
ORD-10926,2024-11-18,Central,Furniture,Bookcases,Michael Ahmed,4,289.09,0.0,1156.35,94.69
ORD-10927,2023-10-08,Central,Office Supplies,Binders,William Raza,8,36.58,0.1,283.83,63.12
ORD-10928,2024-10-02,South,Furniture,Chairs,David Smith,1,170.87,0.0,170.87,3.74
ORD-10929,2023-09-23,East,Furniture,Chairs,Barbara Raza,3,194.95,0.15,558.53,-9.38
ORD-10930,2024-08-19,East,Office Supplies,Storage,Robert Sheikh,9,5.0,0.0,45.0,11.06
ORD-10931,2023-10-18,West,Furniture,Bookcases,Fatima Raza,12,286.31,0.15,3281.14,-18.13
ORD-10932,2024-08-23,South,Technology,Machines,Jennifer Ahmed,10,444.91,0.0,4449.12,302.64
ORD-10933,2024-12-14,Central,Technology,Phones,David Sheikh,10,168.87,0.3,1536.76,59.88
ORD-10934,2024-11-30,East,Office Supplies,Binders,Linda Garcia,4,32.94,0.0,131.76,19.52
ORD-10935,2024-10-24,East,Technology,Accessories,David Iqbal,6,5.0,0.1,29.1,1.36
ORD-10936,2023-05-17,East,Technology,Machines,Hassan Ahmed,10,410.74,0.0,4107.43,451.46
ORD-10937,2023-05-01,East,Office Supplies,Labels,Barbara Chaudhry,11,21.11,0.0,232.23,58.07
ORD-10938,2023-03-13,East,Furniture,Bookcases,Michael Brown,11,88.42,0.15,928.86,9.3
ORD-10939,2024-11-24,West,Office Supplies,Storage,Omar Iqbal,3,45.49,0.1,132.36,16.53
ORD-10940,2023-11-05,South,Furniture,Chairs,Barbara Garcia,1,357.57,0.15,341.48,-28.84
ORD-10941,2023-02-06,Central,Office Supplies,Storage,Michael Chaudhry,3,49.7,0.0,149.11,23.95
ORD-10942,2023-03-26,West,Office Supplies,Paper,Hassan Johnson,10,21.47,0.1,208.26,26.81
ORD-10943,2023-12-06,South,Furniture,Tables,Ahmed Davis,2,27.25,0.0,54.5,4.9
ORD-10944,2024-08-22,West,Office Supplies,Binders,Barbara Johnson,4,39.85,0.15,152.24,33.75
ORD-10945,2024-04-04,East,Office Supplies,Storage,Omar Miller,7,9.54,0.0,66.79,13.07
ORD-10946,2023-07-19,East,Furniture,Furnishings,Omar Malik,1,251.75,0.3,229.09,-25.63
ORD-10947,2023-07-20,Central,Office Supplies,Binders,David Malik,1,31.67,0.0,31.67,5.54
ORD-10948,2024-02-25,East,Office Supplies,Storage,Mary Ahmed,10,21.75,0.0,217.49,47.31
ORD-10949,2024-07-30,East,Office Supplies,Paper,William Brown,3,42.77,0.0,128.3,20.17
ORD-10950,2023-08-04,West,Furniture,Bookcases,Linda Sheikh,2,92.41,0.0,184.83,3.34
ORD-10951,2023-12-15,West,Office Supplies,Art,Zainab Khan,11,58.0,0.0,637.99,136.31
ORD-10952,2023-11-04,East,Office Supplies,Labels,Omar Williams,12,63.8,0.0,765.58,142.66
ORD-10953,2024-10-10,East,Office Supplies,Storage,Ahmed Garcia,12,63.09,0.1,734.42,87.23
ORD-10954,2023-08-11,South,Furniture,Furnishings,David Ahmed,10,281.8,0.0,2818.0,21.68
ORD-10955,2024-08-09,West,Furniture,Tables,Omar Iqbal,8,210.0,0.0,1679.98,-25.3
ORD-10956,2024-08-25,East,Furniture,Furnishings,Elizabeth Sheikh,7,184.19,0.1,1250.66,26.38
ORD-10957,2024-01-02,Central,Office Supplies,Labels,Ahmed Butt,1,8.37,0.0,8.37,1.68
ORD-10958,2023-06-04,West,Office Supplies,Labels,Patricia Brown,2,45.24,0.0,90.48,10.57
ORD-10959,2024-08-06,West,Furniture,Tables,Mary Malik,12,367.88,0.0,4414.55,545.62
ORD-10960,2023-01-15,West,Technology,Machines,Hassan Johnson,4,366.07,0.3,1332.5,-125.19
ORD-10961,2023-10-07,West,Office Supplies,Labels,Zainab Ahmed,8,49.96,0.0,399.69,75.27
ORD-10962,2023-10-11,South,Technology,Machines,Ahmed Miller,11,305.59,0.1,3260.62,93.28
ORD-10963,2024-09-05,West,Furniture,Chairs,James Johnson,5,157.96,0.0,789.82,-45.68
ORD-10964,2024-03-09,South,Furniture,Bookcases,Elizabeth Jones,6,359.84,0.0,2159.02,52.24
ORD-10965,2023-10-02,West,Office Supplies,Art,Ayesha Johnson,1,58.9,0.0,58.9,18.93
ORD-10966,2023-01-26,West,Office Supplies,Storage,Elizabeth Iqbal,10,53.27,0.0,532.73,120.77
ORD-10967,2024-07-22,East,Furniture,Furnishings,Barbara Butt,6,275.24,0.0,1651.45,-48.46
ORD-10968,2023-10-31,East,Office Supplies,Binders,Michael Raza,8,45.6,0.1,353.89,60.09
ORD-10969,2024-02-09,South,Technology,Machines,John Raza,11,500.7,0.15,5259.82,256.08
ORD-10970,2024-04-26,South,Office Supplies,Storage,Ayesha Garcia,11,30.93,0.0,340.27,63.46
ORD-10971,2024-12-12,West,Office Supplies,Storage,Michael Williams,3,13.43,0.2,37.88,3.57
ORD-10972,2024-04-12,South,Office Supplies,Storage,Fatima Sheikh,2,31.95,0.1,61.98,6.81
ORD-10973,2023-01-18,East,Furniture,Chairs,Jennifer Sheikh,7,204.19,0.15,1365.0,64.43
ORD-10974,2023-06-03,Central,Office Supplies,Paper,David Iqbal,7,69.21,0.1,469.96,17.57
ORD-10975,2024-06-27,Central,Technology,Machines,Linda Chaudhry,10,499.34,0.15,4768.67,167.66
ORD-10976,2024-04-21,East,Office Supplies,Labels,John Khan,3,65.22,0.0,195.66,33.75
ORD-10977,2024-02-08,East,Office Supplies,Paper,Mary Johnson,7,36.6,0.1,248.51,32.01
ORD-10978,2023-03-07,Central,Technology,Copiers,Ahmed Williams,12,290.8,0.0,3489.55,380.78
ORD-10979,2023-05-27,South,Furniture,Bookcases,Omar Brown,6,97.79,0.15,560.35,26.69
ORD-10980,2023-10-08,South,Furniture,Bookcases,Ayesha Malik,10,296.29,0.0,2962.92,53.83
ORD-10981,2024-03-13,East,Technology,Copiers,Ahmed Garcia,5,420.13,0.15,2006.12,-43.83
ORD-10982,2023-12-05,West,Furniture,Tables,Omar Raza,13,338.86,0.0,4405.12,-1.47
ORD-10983,2023-10-29,West,Furniture,Bookcases,Michael Jones,5,204.74,0.0,1023.71,59.6
ORD-10984,2024-08-17,Central,Furniture,Furnishings,Ali Khan,9,249.78,0.2,2113.12,-229.94
ORD-10985,2023-05-01,West,Office Supplies,Paper,Linda Ahmed,5,35.41,0.0,177.07,43.43
ORD-10986,2024-08-08,East,Office Supplies,Binders,Linda Sheikh,4,49.12,0.15,187.64,18.08
ORD-10987,2023-07-18,South,Furniture,Furnishings,Ali Smith,1,382.21,0.0,382.21,-17.99
ORD-10988,2024-12-15,East,Office Supplies,Paper,John Davis,12,13.91,0.0,166.97,29.95
ORD-10989,2023-03-12,Central,Technology,Copiers,Linda Ahmed,9,226.86,0.1,1980.48,-33.99
ORD-10990,2023-05-30,East,Office Supplies,Art,Barbara Malik,11,16.88,0.15,177.28,26.6
ORD-10991,2024-11-17,South,Office Supplies,Labels,William Smith,11,46.9,0.1,500.46,60.92
ORD-10992,2024-08-26,East,Technology,Copiers,Barbara Davis,2,421.18,0.4,741.27,-46.63
ORD-10993,2023-02-19,East,Office Supplies,Paper,Sara Garcia,10,18.12,0.0,181.16,34.71
ORD-10994,2023-03-21,Central,Office Supplies,Art,Robert Davis,3,42.17,0.15,120.81,4.39
ORD-10995,2023-01-08,East,Technology,Phones,Patricia Ahmed,10,313.12,0.0,3131.17,610.34
ORD-10996,2024-04-21,East,Office Supplies,Labels,William Smith,7,24.94,0.0,174.61,37.47
ORD-10997,2023-03-06,West,Furniture,Furnishings,Barbara Johnson,2,316.27,0.3,575.61,-51.75
ORD-10998,2023-05-05,South,Technology,Machines,William Garcia,8,654.11,0.1,5075.88,50.28
ORD-10999,2023-05-27,South,Office Supplies,Paper,Omar Sheikh,13,57.07,0.4,652.82,67.52
ORD-11000,2024-05-28,South,Office Supplies,Paper,William Smith,3,27.85,0.4,73.52,2.04
ORD-11001,2024-05-07,West,Technology,Accessories,William Butt,5,465.17,0.15,2221.2,34.78
ORD-11002,2024-03-14,West,Technology,Machines,Ali Davis,10,290.13,0.15,2770.77,233.0
ORD-11003,2023-03-21,South,Office Supplies,Storage,David Malik,6,25.77,0.0,154.63,24.27
ORD-11004,2024-02-22,East,Office Supplies,Storage,Omar Malik,5,46.07,0.0,230.35,44.28
ORD-11005,2024-01-15,Central,Technology,Machines,Ahmed Garcia,10,266.42,0.0,2664.19,358.21
ORD-11006,2024-11-11,South,Technology,Copiers,James Miller,1,557.0,0.1,540.29,54.14
ORD-11007,2023-03-09,East,Office Supplies,Art,Fatima Smith,7,38.22,0.1,259.51,44.31
ORD-11008,2023-03-12,West,Office Supplies,Binders,Barbara Williams,12,56.28,0.4,594.35,-20.57
ORD-11009,2024-12-20,South,Furniture,Chairs,Mary Ahmed,9,284.15,0.1,2480.67,-46.27
ORD-11010,2024-06-14,South,Furniture,Bookcases,Linda Raza,10,259.36,0.3,2360.2,-261.74
ORD-11011,2024-05-19,East,Office Supplies,Storage,Fatima Brown,6,24.41,0.0,146.48,37.11
ORD-11012,2024-06-30,Central,Furniture,Bookcases,David Raza,7,187.79,0.0,1314.51,86.43
ORD-11013,2023-12-23,East,Furniture,Bookcases,Fatima Butt,5,352.96,0.3,1605.96,-226.05
ORD-11014,2023-12-03,South,Office Supplies,Labels,Mary Miller,13,34.95,0.1,440.7,73.53
ORD-11015,2024-03-01,South,Technology,Accessories,James Brown,9,717.66,0.15,6168.33,372.68
ORD-11016,2024-03-14,Central,Furniture,Chairs,John Johnson,9,250.17,0.15,2150.25,-91.78
ORD-11017,2023-07-23,East,Technology,Copiers,Elizabeth Miller,8,400.3,0.15,3058.29,60.26
ORD-11018,2023-08-12,East,Office Supplies,Labels,Barbara Butt,9,54.99,0.1,480.03,46.37
ORD-11019,2023-03-14,Central,Technology,Accessories,Linda Davis,3,512.8,0.0,1538.41,287.99
ORD-11020,2023-04-10,Central,Office Supplies,Paper,Barbara Smith,8,54.4,0.4,382.97,39.64
ORD-11021,2023-04-11,West,Office Supplies,Art,Zainab Smith,2,50.41,0.0,100.83,18.95
ORD-11022,2024-06-05,West,Furniture,Bookcases,Omar Brown,12,281.91,0.3,3078.41,-390.4
ORD-11023,2023-08-21,East,Office Supplies,Art,Hassan Malik,4,28.99,0.1,112.48,12.45
ORD-11024,2023-10-07,East,Furniture,Furnishings,Omar Butt,8,325.37,0.0,2602.97,-24.5
ORD-11025,2024-09-11,South,Office Supplies,Labels,Jennifer Malik,11,56.25,0.2,581.66,70.12
ORD-11026,2023-04-12,West,Furniture,Chairs,Ahmed Chaudhry,4,434.71,0.1,1686.66,51.78
ORD-11027,2024-11-18,East,Technology,Phones,Ayesha Miller,3,232.21,0.0,696.64,91.21
ORD-11028,2024-02-12,Central,Office Supplies,Storage,Mary Malik,3,39.45,0.0,118.36,23.63
ORD-11029,2023-06-25,East,Technology,Phones,Jennifer Sheikh,8,359.97,0.1,2793.33,234.58
ORD-11030,2024-08-31,Central,Office Supplies,Paper,Ali Williams,2,43.29,0.0,86.59,21.41
ORD-11031,2023-05-23,West,Office Supplies,Storage,Barbara Ahmed,10,30.16,0.15,288.06,37.07
ORD-11032,2024-02-27,Central,Office Supplies,Binders,Fatima Khan,10,36.62,0.1,355.24,63.08
ORD-11033,2023-08-29,West,Furniture,Tables,John Raza,8,169.4,0.0,1355.2,8.88
ORD-11034,2023-11-19,Central,Office Supplies,Storage,Barbara Davis,3,25.64,0.1,74.6,11.79
ORD-11035,2023-04-01,East,Furniture,Bookcases,John Iqbal,12,207.52,0.3,2266.11,-239.55
ORD-11036,2023-07-08,West,Office Supplies,Art,William Ahmed,3,33.78,0.0,101.35,29.2
ORD-11037,2024-05-11,Central,Office Supplies,Binders,Ahmed Iqbal,10,41.6,0.15,397.32,47.6
ORD-11038,2023-10-25,South,Office Supplies,Art,Robert Chaudhry,5,27.17,0.1,131.8,12.26
ORD-11039,2024-04-27,East,Office Supplies,Art,William Miller,8,75.74,0.0,605.88,125.47
ORD-11040,2024-04-15,East,Office Supplies,Binders,John Johnson,6,40.55,0.1,236.01,56.75
ORD-11041,2023-09-20,East,Furniture,Bookcases,Zainab Khan,2,211.75,0.1,410.8,31.72
ORD-11042,2024-03-17,South,Office Supplies,Paper,Fatima Chaudhry,10,49.31,0.0,493.12,94.72
ORD-11043,2023-03-15,West,Office Supplies,Storage,Omar Smith,10,49.59,0.15,473.56,2.97
ORD-11044,2023-11-14,West,Furniture,Tables,Omar Khan,6,319.18,0.2,1800.16,-14.54
ORD-11045,2024-04-30,South,Technology,Copiers,Patricia Davis,2,359.08,0.0,718.17,69.35
ORD-11046,2023-01-19,West,Furniture,Furnishings,David Davis,1,162.73,0.2,152.97,-9.16
ORD-11047,2023-11-11,West,Furniture,Furnishings,Omar Raza,1,327.67,0.4,288.35,-58.34
ORD-11048,2024-09-13,West,Office Supplies,Labels,William Davis,1,48.64,0.0,48.64,12.66
ORD-11049,2024-01-17,East,Technology,Copiers,Barbara Johnson,6,543.96,0.0,3263.75,153.77
ORD-11050,2024-04-22,Central,Office Supplies,Binders,David Butt,13,36.07,0.3,426.66,20.99
ORD-11051,2024-07-03,Central,Office Supplies,Binders,Linda Butt,7,50.29,0.1,341.44,78.53
ORD-11052,2023-07-03,Central,Furniture,Chairs,Robert Khan,2,247.55,0.3,450.54,-45.7
ORD-11053,2024-06-12,South,Furniture,Bookcases,Sara Smith,5,220.45,0.4,970.0,-141.31
ORD-11054,2023-12-22,East,Office Supplies,Art,Omar Chaudhry,3,32.34,0.15,92.65,14.64
ORD-11055,2023-08-27,Central,Furniture,Chairs,Patricia Sheikh,4,175.33,0.0,701.31,-22.44
ORD-11056,2023-03-09,West,Office Supplies,Binders,Hassan Chaudhry,9,33.09,0.1,288.86,25.33
ORD-11057,2024-04-28,South,Technology,Accessories,Fatima Garcia,13,248.75,0.4,2845.75,-359.49
ORD-11058,2023-03-06,South,Office Supplies,Binders,Fatima Khan,10,37.54,0.15,358.48,82.15
ORD-11059,2024-04-06,South,Office Supplies,Labels,John Williams,12,54.03,0.0,648.39,169.63
ORD-11060,2024-04-01,East,Office Supplies,Binders,Sara Chaudhry,13,32.95,0.0,428.34,93.11
ORD-11061,2024-08-22,South,Office Supplies,Binders,Jennifer Butt,3,85.22,0.2,240.32,-1.84
ORD-11062,2023-06-28,West,Technology,Machines,Ayesha Iqbal,3,77.99,0.4,205.89,-21.83
ORD-11063,2023-02-20,East,Technology,Machines,Linda Chaudhry,13,274.59,0.1,3462.53,233.11
ORD-11064,2024-10-18,Central,Office Supplies,Labels,Ayesha Miller,1,43.52,0.15,41.57,3.52
ORD-11065,2024-06-11,East,Technology,Copiers,William Chaudhry,2,460.79,0.2,866.29,-10.1
ORD-11066,2024-05-16,West,Office Supplies,Art,Ali Smith,7,47.27,0.2,311.05,41.61
ORD-11067,2023-07-08,Central,Office Supplies,Labels,Barbara Miller,12,38.48,0.0,461.76,99.27
ORD-11068,2023-11-14,East,Office Supplies,Labels,Barbara Garcia,10,23.61,0.0,236.12,22.02
ORD-11069,2023-06-09,East,Furniture,Tables,Fatima Raza,5,284.07,0.1,1377.73,-16.52
ORD-11070,2023-04-04,West,Furniture,Bookcases,Robert Raza,3,389.08,0.3,1062.2,-172.52
ORD-11071,2023-05-17,East,Office Supplies,Art,David Garcia,4,33.65,0.4,118.44,3.46
ORD-11072,2024-01-27,East,Technology,Accessories,James Miller,8,319.0,0.15,2437.15,69.34
ORD-11073,2023-12-09,Central,Technology,Machines,Robert Raza,1,250.69,0.1,243.17,22.27
ORD-11074,2024-05-10,South,Furniture,Tables,Fatima Miller,8,400.28,0.15,3058.18,197.49
ORD-11075,2024-03-04,South,Technology,Machines,David Brown,3,270.56,0.0,811.67,71.49
ORD-11076,2023-11-26,Central,Office Supplies,Art,Linda Ahmed,10,49.46,0.15,472.38,72.92
ORD-11077,2024-09-30,West,Office Supplies,Art,Mary Butt,12,29.65,0.0,355.86,73.46
ORD-11078,2024-08-24,South,Office Supplies,Binders,William Raza,12,19.44,0.0,233.28,43.04
ORD-11079,2024-07-12,East,Technology,Copiers,Ali Williams,12,415.55,0.3,4537.83,59.83
ORD-11080,2024-01-10,South,Office Supplies,Storage,Hassan Williams,9,28.6,0.15,245.81,18.64
ORD-11081,2024-01-01,East,Furniture,Tables,John Iqbal,9,207.52,0.2,1755.63,-218.45
ORD-11082,2023-12-15,South,Office Supplies,Art,Hassan Raza,7,38.63,0.0,270.44,59.47
ORD-11083,2023-05-14,West,Technology,Machines,James Jones,13,583.49,0.0,7585.36,494.96
ORD-11084,2023-08-05,East,Office Supplies,Binders,Zainab Raza,9,42.75,0.15,367.41,54.59
ORD-11085,2024-05-02,Central,Technology,Accessories,Michael Jones,2,517.15,0.1,1003.28,103.09
ORD-11086,2024-02-06,West,Office Supplies,Paper,Robert Malik,13,48.58,0.1,612.64,98.91
ORD-11087,2024-07-07,Central,Furniture,Bookcases,Sara Sheikh,5,212.18,0.0,1060.9,47.65
ORD-11088,2024-12-15,South,Office Supplies,Art,Ali Raza,10,59.97,0.3,545.73,65.29
ORD-11089,2024-03-22,Central,Office Supplies,Paper,Michael Ahmed,4,33.57,0.3,122.18,7.09
ORD-11090,2024-05-06,East,Furniture,Tables,Omar Davis,10,306.16,0.1,2969.72,207.69
ORD-11091,2024-02-11,South,Furniture,Tables,Omar Chaudhry,5,488.86,0.1,2370.98,108.85
ORD-11092,2023-03-11,Central,Office Supplies,Art,Ahmed Smith,12,32.22,0.1,375.07,56.44
ORD-11093,2023-02-03,West,Office Supplies,Binders,Hassan Smith,13,21.33,0.0,277.32,54.29
ORD-11094,2023-11-19,West,Furniture,Tables,Ahmed Iqbal,2,249.24,0.15,476.04,22.02
ORD-11095,2023-09-14,Central,Technology,Phones,James Iqbal,5,491.05,0.1,2381.6,136.04
ORD-11096,2024-06-07,Central,Office Supplies,Storage,Jennifer Johnson,7,70.1,0.0,490.72,88.8
ORD-11097,2024-06-25,West,Office Supplies,Paper,Hassan Miller,3,46.76,0.0,140.28,41.35
ORD-11098,2024-09-09,West,Office Supplies,Paper,Michael Davis,6,33.64,0.15,192.73,28.03
ORD-11099,2023-05-18,Central,Technology,Copiers,Ali Sheikh,4,5.0,0.1,19.4,0.43
ORD-11100,2023-03-05,Central,Technology,Copiers,Robert Brown,4,361.28,0.3,1315.05,37.76
ORD-11101,2023-03-11,West,Office Supplies,Art,Zainab Sheikh,6,43.02,0.3,234.91,3.73
ORD-11102,2024-10-08,East,Office Supplies,Art,William Raza,7,38.35,0.2,252.35,25.76
ORD-11103,2023-08-21,South,Furniture,Furnishings,Jennifer Iqbal,2,130.51,0.4,229.69,-31.69
ORD-11104,2023-08-17,South,Technology,Accessories,David Johnson,9,297.28,0.15,2555.14,274.93
ORD-11105,2023-08-12,Central,Furniture,Bookcases,James Butt,7,209.43,0.2,1378.04,-39.11
ORD-11106,2023-04-05,South,Technology,Phones,Linda Sheikh,11,512.98,0.15,5388.89,897.5
ORD-11107,2023-02-07,Central,Furniture,Bookcases,Zainab Davis,11,114.45,0.3,1145.6,-118.88
ORD-11108,2024-08-09,East,Office Supplies,Binders,Jennifer Khan,4,40.59,0.15,155.05,-0.98
ORD-11109,2024-12-12,Central,Technology,Copiers,Sara Miller,4,331.94,0.0,1327.78,162.53
ORD-11110,2024-03-18,Central,Technology,Phones,Ali Brown,2,620.54,0.0,1241.09,176.57
ORD-11111,2024-06-17,East,Technology,Accessories,Hassan Sheikh,7,214.54,0.2,1411.69,106.59
ORD-11112,2024-10-03,East,Furniture,Tables,Elizabeth Johnson,9,122.47,0.0,1102.24,46.07
ORD-11113,2023-05-06,East,Technology,Phones,James Garcia,9,542.85,0.0,4885.68,530.1
ORD-11114,2024-03-11,West,Office Supplies,Labels,Fatima Malik,1,27.42,0.4,24.13,-0.07
ORD-11115,2023-08-20,East,Technology,Machines,James Jones,13,316.67,0.15,3931.4,312.87
ORD-11116,2024-07-08,East,Office Supplies,Paper,James Brown,5,31.14,0.15,148.69,16.14
ORD-11117,2023-06-12,Central,Office Supplies,Storage,Barbara Khan,11,40.46,0.0,445.08,86.42
ORD-11118,2024-09-05,Central,Office Supplies,Art,Sara Jones,13,40.96,0.1,516.55,74.64
ORD-11119,2023-11-09,West,Technology,Copiers,John Davis,3,84.47,0.2,238.21,10.24
ORD-11120,2023-06-10,East,Technology,Copiers,Omar Davis,6,488.24,0.0,2929.41,292.03
ORD-11121,2024-09-07,East,Technology,Accessories,Robert Chaudhry,13,471.6,0.1,5946.84,1071.92
ORD-11122,2024-08-17,South,Technology,Copiers,Patricia Malik,3,618.75,0.15,1772.73,182.98
ORD-11123,2024-11-17,West,Office Supplies,Storage,Linda Williams,10,31.53,0.0,315.34,47.8
ORD-11124,2023-09-01,West,Furniture,Tables,Fatima Smith,9,197.9,0.0,1781.12,228.54
ORD-11125,2024-10-27,South,Furniture,Furnishings,Ali Sheikh,3,281.42,0.1,818.92,34.23
ORD-11126,2023-06-16,East,Technology,Accessories,Zainab Khan,7,333.92,0.4,2056.92,-274.34
ORD-11127,2024-08-24,East,Technology,Copiers,Hassan Davis,2,217.29,0.3,395.46,-29.17
ORD-11128,2023-10-14,East,Technology,Copiers,John Khan,11,513.45,0.4,4970.18,-472.07
ORD-11129,2023-12-09,West,Technology,Machines,Jennifer Jones,2,472.81,0.0,945.62,185.37
ORD-11130,2024-05-29,East,Technology,Machines,Michael Ahmed,4,301.01,0.0,1204.02,160.88
ORD-11131,2024-02-27,South,Office Supplies,Binders,Ahmed Davis,6,31.55,0.0,189.28,51.64
ORD-11132,2023-10-15,West,Office Supplies,Paper,Michael Jones,9,31.63,0.1,276.15,64.94
ORD-11133,2023-02-21,West,Furniture,Furnishings,Sara Malik,6,317.1,0.3,1731.39,-131.2
ORD-11134,2024-02-10,East,Office Supplies,Labels,James Miller,13,22.06,0.3,260.92,7.07
ORD-11135,2024-03-14,West,Office Supplies,Paper,Elizabeth Raza,4,33.19,0.2,124.78,15.62
ORD-11136,2023-11-25,East,Technology,Copiers,Hassan Garcia,4,143.27,0.3,521.49,10.62
ORD-11137,2023-10-03,East,Technology,Copiers,Ali Davis,3,83.75,0.2,236.18,-5.96
ORD-11138,2023-08-19,South,Technology,Phones,Michael Garcia,2,585.93,0.15,1119.13,-19.65
ORD-11139,2024-11-09,East,Office Supplies,Binders,Patricia Garcia,12,32.59,0.1,379.35,71.03
ORD-11140,2024-12-23,Central,Office Supplies,Storage,Ahmed Garcia,4,29.41,0.0,117.65,21.58
ORD-11141,2023-05-12,West,Office Supplies,Storage,Michael Khan,4,38.14,0.15,145.68,18.23
ORD-11142,2023-06-08,West,Technology,Copiers,Ayesha Williams,13,471.97,0.15,5859.46,207.95
ORD-11143,2024-01-01,East,Technology,Accessories,Ahmed Khan,2,874.16,0.2,1643.42,53.96
ORD-11144,2023-08-30,Central,Office Supplies,Binders,Zainab Butt,2,63.19,0.2,118.8,4.3
ORD-11145,2024-08-20,South,Furniture,Chairs,Ali Raza,8,55.69,0.1,432.18,-20.66
ORD-11146,2023-12-14,West,Office Supplies,Storage,Sara Iqbal,6,43.38,0.3,236.85,-15.91
ORD-11147,2023-01-07,Central,Office Supplies,Art,Robert Raza,6,45.36,0.3,247.66,12.41
ORD-11148,2023-05-31,Central,Technology,Phones,Sara Davis,12,525.15,0.0,6301.8,1114.48
ORD-11149,2024-02-27,Central,Office Supplies,Paper,Michael Chaudhry,12,37.97,0.15,435.1,81.22
ORD-11150,2024-01-18,East,Office Supplies,Labels,Michael Miller,11,42.06,0.2,434.94,28.8
ORD-11151,2023-02-14,East,Technology,Copiers,Linda Brown,13,529.22,0.2,6467.06,-464.68
ORD-11152,2023-06-02,West,Office Supplies,Binders,David Sheikh,11,40.88,0.15,429.45,86.0
ORD-11153,2023-10-01,West,Technology,Phones,Patricia Williams,8,385.58,0.15,2945.83,98.24
ORD-11154,2024-05-25,South,Office Supplies,Paper,Mary Ahmed,7,42.27,0.1,287.02,41.07
ORD-11155,2024-08-08,South,Furniture,Furnishings,William Brown,8,122.09,0.0,976.7,39.56
ORD-11156,2024-02-10,West,Technology,Copiers,Zainab Iqbal,8,332.98,0.1,2583.89,336.52
ORD-11157,2024-02-18,East,Office Supplies,Labels,Elizabeth Brown,1,53.28,0.2,50.09,3.26
ORD-11158,2024-04-08,East,Office Supplies,Binders,Omar Davis,6,38.54,0.1,224.28,25.44
ORD-11159,2023-10-20,East,Office Supplies,Paper,Hassan Iqbal,5,58.52,0.3,266.27,23.04
ORD-11160,2023-11-02,East,Office Supplies,Labels,Robert Butt,2,31.7,0.2,59.6,3.96
ORD-11161,2023-08-22,South,Office Supplies,Binders,David Smith,13,52.23,0.0,679.04,68.04
ORD-11162,2023-02-16,Central,Office Supplies,Storage,Fatima Jones,1,26.56,0.0,26.56,5.32
ORD-11163,2024-01-15,South,Furniture,Furnishings,Barbara Malik,5,208.5,0.0,1042.49,7.08
ORD-11164,2024-06-22,Central,Furniture,Tables,Ali Chaudhry,11,240.01,0.1,2560.91,-51.78
ORD-11165,2023-09-05,Central,Furniture,Furnishings,Ahmed Brown,9,84.43,0.0,759.83,63.77
ORD-11166,2023-03-25,Central,Office Supplies,Paper,David Johnson,7,43.1,0.0,301.7,36.64
ORD-11167,2023-12-12,South,Technology,Copiers,Michael Raza,4,241.68,0.1,937.7,30.47
ORD-11168,2024-12-25,West,Office Supplies,Binders,Mary Johnson,11,65.16,0.0,716.78,153.34
ORD-11169,2024-12-26,Central,Furniture,Chairs,Elizabeth Chaudhry,6,128.17,0.0,769.0,47.39
ORD-11170,2023-11-14,West,Technology,Copiers,Ayesha Davis,5,504.8,0.1,2448.29,177.49
ORD-11171,2023-09-25,Central,Office Supplies,Labels,Elizabeth Smith,2,64.2,0.3,116.84,4.26
ORD-11172,2023-10-10,South,Technology,Machines,James Garcia,2,394.94,0.0,789.88,144.77
ORD-11173,2024-03-26,South,Office Supplies,Storage,Hassan Malik,1,43.83,0.2,41.2,3.15
ORD-11174,2023-03-17,Central,Office Supplies,Labels,Michael Smith,2,39.23,0.0,78.46,18.41
ORD-11175,2023-12-25,East,Technology,Phones,Zainab Raza,5,302.61,0.0,1513.04,78.17
